Country,Year,Label,Indicator,Value,Region
Antigua and Barbuda,1970,CO2 Emissions (Metric Tons),Emissions,462.0,Rest of World
Antigua and Barbuda,1971,CO2 Emissions (Metric Tons),Emissions,425.0,Rest of World
Antigua and Barbuda,1972,CO2 Emissions (Metric Tons),Emissions,374.0,Rest of World
Antigua and Barbuda,1973,CO2 Emissions (Metric Tons),Emissions,330.0,Rest of World
Antigua and Barbuda,1974,CO2 Emissions (Metric Tons),Emissions,429.0,Rest of World
Antigua and Barbuda,1975,CO2 Emissions (Metric Tons),Emissions,708.0,Rest of World
Antigua and Barbuda,1976,CO2 Emissions (Metric Tons),Emissions,403.0,Rest of World
Antigua and Barbuda,1977,CO2 Emissions (Metric Tons),Emissions,466.0,Rest of World
Antigua and Barbuda,1978,CO2 Emissions (Metric Tons),Emissions,491.0,Rest of World
Antigua and Barbuda,1979,CO2 Emissions (Metric Tons),Emissions,407.0,Rest of World
Antigua and Barbuda,1980,CO2 Emissions (Metric Tons),Emissions,143.0,Rest of World
Antigua and Barbuda,1981,CO2 Emissions (Metric Tons),Emissions,106.0,Rest of World
Antigua and Barbuda,1982,CO2 Emissions (Metric Tons),Emissions,293.0,Rest of World
Antigua and Barbuda,1983,CO2 Emissions (Metric Tons),Emissions,84.3,Rest of World
Antigua and Barbuda,1984,CO2 Emissions (Metric Tons),Emissions,147.0,Rest of World
Antigua and Barbuda,1985,CO2 Emissions (Metric Tons),Emissions,249.0,Rest of World
Antigua and Barbuda,1986,CO2 Emissions (Metric Tons),Emissions,249.0,Rest of World
Antigua and Barbuda,1987,CO2 Emissions (Metric Tons),Emissions,275.0,Rest of World
Antigua and Barbuda,1988,CO2 Emissions (Metric Tons),Emissions,286.0,Rest of World
Antigua and Barbuda,1989,CO2 Emissions (Metric Tons),Emissions,286.0,Rest of World
Antigua and Barbuda,1990,CO2 Emissions (Metric Tons),Emissions,282.0,Rest of World
Antigua and Barbuda,1991,CO2 Emissions (Metric Tons),Emissions,268.0,Rest of World
Antigua and Barbuda,1992,CO2 Emissions (Metric Tons),Emissions,264.0,Rest of World
Antigua and Barbuda,1993,CO2 Emissions (Metric Tons),Emissions,271.0,Rest of World
Antigua and Barbuda,1994,CO2 Emissions (Metric Tons),Emissions,268.0,Rest of World
Antigua and Barbuda,1995,CO2 Emissions (Metric Tons),Emissions,275.0,Rest of World
Antigua and Barbuda,1996,CO2 Emissions (Metric Tons),Emissions,293.0,Rest of World
Antigua and Barbuda,1997,CO2 Emissions (Metric Tons),Emissions,308.0,Rest of World
Antigua and Barbuda,1998,CO2 Emissions (Metric Tons),Emissions,319.0,Rest of World
Antigua and Barbuda,1999,CO2 Emissions (Metric Tons),Emissions,330.0,Rest of World
Antigua and Barbuda,2000,CO2 Emissions (Metric Tons),Emissions,345.0,Rest of World
Antigua and Barbuda,2001,CO2 Emissions (Metric Tons),Emissions,348.0,Rest of World
Antigua and Barbuda,2002,CO2 Emissions (Metric Tons),Emissions,370.0,Rest of World
Antigua and Barbuda,2003,CO2 Emissions (Metric Tons),Emissions,403.0,Rest of World
Antigua and Barbuda,2004,CO2 Emissions (Metric Tons),Emissions,422.0,Rest of World
Antigua and Barbuda,2005,CO2 Emissions (Metric Tons),Emissions,429.0,Rest of World
Antigua and Barbuda,2006,CO2 Emissions (Metric Tons),Emissions,444.0,Rest of World
Antigua and Barbuda,2007,CO2 Emissions (Metric Tons),Emissions,469.0,Rest of World
Antigua and Barbuda,2008,CO2 Emissions (Metric Tons),Emissions,480.0,Rest of World
Antigua and Barbuda,2009,CO2 Emissions (Metric Tons),Emissions,510.0,Rest of World
Antigua and Barbuda,2010,CO2 Emissions (Metric Tons),Emissions,524.0,Rest of World
Antigua and Barbuda,2011,CO2 Emissions (Metric Tons),Emissions,513.0,Rest of World
Antigua and Barbuda,2012,CO2 Emissions (Metric Tons),Emissions,524.0,Rest of World
Antigua and Barbuda,2013,CO2 Emissions (Metric Tons),Emissions,524.0,Rest of World
Antigua and Barbuda,2014,CO2 Emissions (Metric Tons),Emissions,532.0,Rest of World
Argentina,1887,CO2 Emissions (Metric Tons),Emissions,1090.0,Rest of World
Argentina,1888,CO2 Emissions (Metric Tons),Emissions,891.0,Rest of World
Argentina,1889,CO2 Emissions (Metric Tons),Emissions,1760.0,Rest of World
Argentina,1890,CO2 Emissions (Metric Tons),Emissions,1370.0,Rest of World
Argentina,1891,CO2 Emissions (Metric Tons),Emissions,939.0,Rest of World
Argentina,1892,CO2 Emissions (Metric Tons),Emissions,1390.0,Rest of World
Argentina,1893,CO2 Emissions (Metric Tons),Emissions,1550.0,Rest of World
Argentina,1894,CO2 Emissions (Metric Tons),Emissions,1990.0,Rest of World
Argentina,1895,CO2 Emissions (Metric Tons),Emissions,2270.0,Rest of World
Argentina,1896,CO2 Emissions (Metric Tons),Emissions,2310.0,Rest of World
Argentina,1897,CO2 Emissions (Metric Tons),Emissions,2080.0,Rest of World
Argentina,1898,CO2 Emissions (Metric Tons),Emissions,2350.0,Rest of World
Argentina,1899,CO2 Emissions (Metric Tons),Emissions,2920.0,Rest of World
Argentina,1900,CO2 Emissions (Metric Tons),Emissions,2070.0,Rest of World
Argentina,1901,CO2 Emissions (Metric Tons),Emissions,2490.0,Rest of World
Argentina,1902,CO2 Emissions (Metric Tons),Emissions,2820.0,Rest of World
Argentina,1903,CO2 Emissions (Metric Tons),Emissions,2860.0,Rest of World
Argentina,1904,CO2 Emissions (Metric Tons),Emissions,3800.0,Rest of World
Argentina,1905,CO2 Emissions (Metric Tons),Emissions,3990.0,Rest of World
Argentina,1906,CO2 Emissions (Metric Tons),Emissions,6260.0,Rest of World
Argentina,1907,CO2 Emissions (Metric Tons),Emissions,6260.0,Rest of World
Argentina,1908,CO2 Emissions (Metric Tons),Emissions,7620.0,Rest of World
Argentina,1909,CO2 Emissions (Metric Tons),Emissions,5940.0,Rest of World
Argentina,1910,CO2 Emissions (Metric Tons),Emissions,8910.0,Rest of World
Argentina,1911,CO2 Emissions (Metric Tons),Emissions,9950.0,Rest of World
Argentina,1912,CO2 Emissions (Metric Tons),Emissions,9490.0,Rest of World
Argentina,1913,CO2 Emissions (Metric Tons),Emissions,10200.0,Rest of World
Argentina,1914,CO2 Emissions (Metric Tons),Emissions,8680.0,Rest of World
Argentina,1915,CO2 Emissions (Metric Tons),Emissions,6950.0,Rest of World
Argentina,1916,CO2 Emissions (Metric Tons),Emissions,4990.0,Rest of World
Argentina,1917,CO2 Emissions (Metric Tons),Emissions,2230.0,Rest of World
Argentina,1918,CO2 Emissions (Metric Tons),Emissions,2520.0,Rest of World
Argentina,1919,CO2 Emissions (Metric Tons),Emissions,3730.0,Rest of World
Argentina,1920,CO2 Emissions (Metric Tons),Emissions,5900.0,Rest of World
Argentina,1921,CO2 Emissions (Metric Tons),Emissions,5540.0,Rest of World
Argentina,1922,CO2 Emissions (Metric Tons),Emissions,7300.0,Rest of World
Argentina,1923,CO2 Emissions (Metric Tons),Emissions,8450.0,Rest of World
Argentina,1924,CO2 Emissions (Metric Tons),Emissions,11000.0,Rest of World
Argentina,1925,CO2 Emissions (Metric Tons),Emissions,11200.0,Rest of World
Argentina,1926,CO2 Emissions (Metric Tons),Emissions,11300.0,Rest of World
Argentina,1927,CO2 Emissions (Metric Tons),Emissions,13400.0,Rest of World
Argentina,1928,CO2 Emissions (Metric Tons),Emissions,12800.0,Rest of World
Argentina,1929,CO2 Emissions (Metric Tons),Emissions,13100.0,Rest of World
Argentina,1930,CO2 Emissions (Metric Tons),Emissions,12800.0,Rest of World
Argentina,1931,CO2 Emissions (Metric Tons),Emissions,12900.0,Rest of World
Argentina,1932,CO2 Emissions (Metric Tons),Emissions,13100.0,Rest of World
Argentina,1933,CO2 Emissions (Metric Tons),Emissions,13200.0,Rest of World
Argentina,1934,CO2 Emissions (Metric Tons),Emissions,14300.0,Rest of World
Argentina,1935,CO2 Emissions (Metric Tons),Emissions,14000.0,Rest of World
Argentina,1936,CO2 Emissions (Metric Tons),Emissions,15100.0,Rest of World
Argentina,1937,CO2 Emissions (Metric Tons),Emissions,16700.0,Rest of World
Argentina,1938,CO2 Emissions (Metric Tons),Emissions,16400.0,Rest of World
Argentina,1939,CO2 Emissions (Metric Tons),Emissions,17400.0,Rest of World
Argentina,1940,CO2 Emissions (Metric Tons),Emissions,15900.0,Rest of World
Argentina,1941,CO2 Emissions (Metric Tons),Emissions,14000.0,Rest of World
Argentina,1942,CO2 Emissions (Metric Tons),Emissions,13500.0,Rest of World
Argentina,1943,CO2 Emissions (Metric Tons),Emissions,14100.0,Rest of World
Argentina,1944,CO2 Emissions (Metric Tons),Emissions,14000.0,Rest of World
Argentina,1945,CO2 Emissions (Metric Tons),Emissions,13700.0,Rest of World
Argentina,1946,CO2 Emissions (Metric Tons),Emissions,13700.0,Rest of World
Argentina,1947,CO2 Emissions (Metric Tons),Emissions,14500.0,Rest of World
Argentina,1948,CO2 Emissions (Metric Tons),Emissions,17400.0,Rest of World
Argentina,1949,CO2 Emissions (Metric Tons),Emissions,15400.0,Rest of World
Argentina,1950,CO2 Emissions (Metric Tons),Emissions,30000.0,Rest of World
Argentina,1951,CO2 Emissions (Metric Tons),Emissions,35000.0,Rest of World
Argentina,1952,CO2 Emissions (Metric Tons),Emissions,36100.0,Rest of World
Argentina,1953,CO2 Emissions (Metric Tons),Emissions,35200.0,Rest of World
Argentina,1954,CO2 Emissions (Metric Tons),Emissions,36800.0,Rest of World
Argentina,1955,CO2 Emissions (Metric Tons),Emissions,39600.0,Rest of World
Argentina,1956,CO2 Emissions (Metric Tons),Emissions,44300.0,Rest of World
Argentina,1957,CO2 Emissions (Metric Tons),Emissions,47700.0,Rest of World
Argentina,1958,CO2 Emissions (Metric Tons),Emissions,44200.0,Rest of World
Argentina,1959,CO2 Emissions (Metric Tons),Emissions,49000.0,Rest of World
Argentina,1960,CO2 Emissions (Metric Tons),Emissions,48800.0,Rest of World
Argentina,1961,CO2 Emissions (Metric Tons),Emissions,51200.0,Rest of World
Argentina,1962,CO2 Emissions (Metric Tons),Emissions,53700.0,Rest of World
Argentina,1963,CO2 Emissions (Metric Tons),Emissions,50100.0,Rest of World
Argentina,1964,CO2 Emissions (Metric Tons),Emissions,55700.0,Rest of World
Argentina,1965,CO2 Emissions (Metric Tons),Emissions,58900.0,Rest of World
Argentina,1966,CO2 Emissions (Metric Tons),Emissions,63100.0,Rest of World
Argentina,1967,CO2 Emissions (Metric Tons),Emissions,65500.0,Rest of World
Argentina,1968,CO2 Emissions (Metric Tons),Emissions,69100.0,Rest of World
Argentina,1969,CO2 Emissions (Metric Tons),Emissions,77300.0,Rest of World
Argentina,1970,CO2 Emissions (Metric Tons),Emissions,82700.0,Rest of World
Argentina,1971,CO2 Emissions (Metric Tons),Emissions,88900.0,Rest of World
Argentina,1972,CO2 Emissions (Metric Tons),Emissions,90200.0,Rest of World
Argentina,1973,CO2 Emissions (Metric Tons),Emissions,94100.0,Rest of World
Argentina,1974,CO2 Emissions (Metric Tons),Emissions,95600.0,Rest of World
Argentina,1975,CO2 Emissions (Metric Tons),Emissions,94900.0,Rest of World
Argentina,1976,CO2 Emissions (Metric Tons),Emissions,99800.0,Rest of World
Argentina,1977,CO2 Emissions (Metric Tons),Emissions,101000.0,Rest of World
Argentina,1978,CO2 Emissions (Metric Tons),Emissions,103000.0,Rest of World
Argentina,1979,CO2 Emissions (Metric Tons),Emissions,111000.0,Rest of World
Argentina,1980,CO2 Emissions (Metric Tons),Emissions,109000.0,Rest of World
Argentina,1981,CO2 Emissions (Metric Tons),Emissions,102000.0,Rest of World
Argentina,1982,CO2 Emissions (Metric Tons),Emissions,103000.0,Rest of World
Argentina,1983,CO2 Emissions (Metric Tons),Emissions,105000.0,Rest of World
Argentina,1984,CO2 Emissions (Metric Tons),Emissions,107000.0,Rest of World
Argentina,1985,CO2 Emissions (Metric Tons),Emissions,101000.0,Rest of World
Argentina,1986,CO2 Emissions (Metric Tons),Emissions,104000.0,Rest of World
Argentina,1987,CO2 Emissions (Metric Tons),Emissions,115000.0,Rest of World
Argentina,1988,CO2 Emissions (Metric Tons),Emissions,121000.0,Rest of World
Argentina,1989,CO2 Emissions (Metric Tons),Emissions,117000.0,Rest of World
Argentina,1990,CO2 Emissions (Metric Tons),Emissions,112000.0,Rest of World
Argentina,1991,CO2 Emissions (Metric Tons),Emissions,117000.0,Rest of World
Argentina,1992,CO2 Emissions (Metric Tons),Emissions,121000.0,Rest of World
Argentina,1993,CO2 Emissions (Metric Tons),Emissions,118000.0,Rest of World
Argentina,1994,CO2 Emissions (Metric Tons),Emissions,122000.0,Rest of World
Argentina,1995,CO2 Emissions (Metric Tons),Emissions,128000.0,Rest of World
Argentina,1996,CO2 Emissions (Metric Tons),Emissions,135000.0,Rest of World
Argentina,1997,CO2 Emissions (Metric Tons),Emissions,138000.0,Rest of World
Argentina,1998,CO2 Emissions (Metric Tons),Emissions,140000.0,Rest of World
Argentina,1999,CO2 Emissions (Metric Tons),Emissions,147000.0,Rest of World
Argentina,2000,CO2 Emissions (Metric Tons),Emissions,142000.0,Rest of World
Argentina,2001,CO2 Emissions (Metric Tons),Emissions,134000.0,Rest of World
Argentina,2002,CO2 Emissions (Metric Tons),Emissions,125000.0,Rest of World
Argentina,2003,CO2 Emissions (Metric Tons),Emissions,135000.0,Rest of World
Argentina,2004,CO2 Emissions (Metric Tons),Emissions,158000.0,Rest of World
Argentina,2005,CO2 Emissions (Metric Tons),Emissions,162000.0,Rest of World
Argentina,2006,CO2 Emissions (Metric Tons),Emissions,175000.0,Rest of World
Argentina,2007,CO2 Emissions (Metric Tons),Emissions,175000.0,Rest of World
Argentina,2008,CO2 Emissions (Metric Tons),Emissions,189000.0,Rest of World
Argentina,2009,CO2 Emissions (Metric Tons),Emissions,180000.0,Rest of World
Argentina,2010,CO2 Emissions (Metric Tons),Emissions,188000.0,Rest of World
Argentina,2011,CO2 Emissions (Metric Tons),Emissions,192000.0,Rest of World
Argentina,2012,CO2 Emissions (Metric Tons),Emissions,192000.0,Rest of World
Argentina,2013,CO2 Emissions (Metric Tons),Emissions,190000.0,Rest of World
Argentina,2014,CO2 Emissions (Metric Tons),Emissions,204000.0,Rest of World
Armenia,1830,CO2 Emissions (Metric Tons),Emissions,0.032,Rest of World
Armenia,1831,CO2 Emissions (Metric Tons),Emissions,0.0384,Rest of World
Armenia,1832,CO2 Emissions (Metric Tons),Emissions,0.0256,Rest of World
Armenia,1833,CO2 Emissions (Metric Tons),Emissions,0.032,Rest of World
Armenia,1850,CO2 Emissions (Metric Tons),Emissions,0.198,Rest of World
Armenia,1855,CO2 Emissions (Metric Tons),Emissions,0.601,Rest of World
Armenia,1858,CO2 Emissions (Metric Tons),Emissions,0.844,Rest of World
Armenia,1859,CO2 Emissions (Metric Tons),Emissions,0.895,Rest of World
Armenia,1860,CO2 Emissions (Metric Tons),Emissions,1.18,Rest of World
Armenia,1861,CO2 Emissions (Metric Tons),Emissions,1.5,Rest of World
Armenia,1862,CO2 Emissions (Metric Tons),Emissions,1.36,Rest of World
Armenia,1863,CO2 Emissions (Metric Tons),Emissions,1.42,Rest of World
Armenia,1864,CO2 Emissions (Metric Tons),Emissions,1.59,Rest of World
Armenia,1865,CO2 Emissions (Metric Tons),Emissions,1.52,Rest of World
Armenia,1866,CO2 Emissions (Metric Tons),Emissions,4.81,Rest of World
Armenia,1867,CO2 Emissions (Metric Tons),Emissions,5.52,Rest of World
Armenia,1868,CO2 Emissions (Metric Tons),Emissions,4.59,Rest of World
Armenia,1869,CO2 Emissions (Metric Tons),Emissions,6.23,Rest of World
Armenia,1870,CO2 Emissions (Metric Tons),Emissions,6.76,Rest of World
Armenia,1871,CO2 Emissions (Metric Tons),Emissions,9.12,Rest of World
Armenia,1872,CO2 Emissions (Metric Tons),Emissions,9.36,Rest of World
Armenia,1873,CO2 Emissions (Metric Tons),Emissions,8.79,Rest of World
Armenia,1874,CO2 Emissions (Metric Tons),Emissions,10.7,Rest of World
Armenia,1875,CO2 Emissions (Metric Tons),Emissions,12.3,Rest of World
Armenia,1876,CO2 Emissions (Metric Tons),Emissions,15.2,Rest of World
Armenia,1877,CO2 Emissions (Metric Tons),Emissions,15.6,Rest of World
Armenia,1878,CO2 Emissions (Metric Tons),Emissions,20.3,Rest of World
Armenia,1879,CO2 Emissions (Metric Tons),Emissions,20.9,Rest of World
Armenia,1880,CO2 Emissions (Metric Tons),Emissions,24.5,Rest of World
Armenia,1881,CO2 Emissions (Metric Tons),Emissions,25.8,Rest of World
Armenia,1882,CO2 Emissions (Metric Tons),Emissions,27.2,Rest of World
Armenia,1883,CO2 Emissions (Metric Tons),Emissions,30.9,Rest of World
Armenia,1884,CO2 Emissions (Metric Tons),Emissions,31.4,Rest of World
Armenia,1885,CO2 Emissions (Metric Tons),Emissions,34.2,Rest of World
Armenia,1886,CO2 Emissions (Metric Tons),Emissions,35.1,Rest of World
Armenia,1887,CO2 Emissions (Metric Tons),Emissions,37.1,Rest of World
Armenia,1888,CO2 Emissions (Metric Tons),Emissions,38.7,Rest of World
Armenia,1889,CO2 Emissions (Metric Tons),Emissions,41.8,Rest of World
Armenia,1890,CO2 Emissions (Metric Tons),Emissions,47.3,Rest of World
Armenia,1891,CO2 Emissions (Metric Tons),Emissions,52.1,Rest of World
Armenia,1892,CO2 Emissions (Metric Tons),Emissions,55.1,Rest of World
Armenia,1893,CO2 Emissions (Metric Tons),Emissions,64.6,Rest of World
Armenia,1894,CO2 Emissions (Metric Tons),Emissions,65.8,Rest of World
Armenia,1895,CO2 Emissions (Metric Tons),Emissions,75.6,Rest of World
Armenia,1896,CO2 Emissions (Metric Tons),Emissions,77.0,Rest of World
Armenia,1897,CO2 Emissions (Metric Tons),Emissions,89.0,Rest of World
Armenia,1898,CO2 Emissions (Metric Tons),Emissions,99.9,Rest of World
Armenia,1899,CO2 Emissions (Metric Tons),Emissions,116.0,Rest of World
Armenia,1900,CO2 Emissions (Metric Tons),Emissions,131.0,Rest of World
Armenia,1901,CO2 Emissions (Metric Tons),Emissions,135.0,Rest of World
Armenia,1902,CO2 Emissions (Metric Tons),Emissions,130.0,Rest of World
Armenia,1903,CO2 Emissions (Metric Tons),Emissions,127.0,Rest of World
Armenia,1904,CO2 Emissions (Metric Tons),Emissions,142.0,Rest of World
Armenia,1905,CO2 Emissions (Metric Tons),Emissions,126.0,Rest of World
Armenia,1906,CO2 Emissions (Metric Tons),Emissions,144.0,Rest of World
Armenia,1907,CO2 Emissions (Metric Tons),Emissions,161.0,Rest of World
Armenia,1908,CO2 Emissions (Metric Tons),Emissions,162.0,Rest of World
Armenia,1909,CO2 Emissions (Metric Tons),Emissions,172.0,Rest of World
Armenia,1910,CO2 Emissions (Metric Tons),Emissions,168.0,Rest of World
Armenia,1911,CO2 Emissions (Metric Tons),Emissions,174.0,Rest of World
Armenia,1912,CO2 Emissions (Metric Tons),Emissions,198.0,Rest of World
Armenia,1913,CO2 Emissions (Metric Tons),Emissions,215.0,Rest of World
Armenia,1914,CO2 Emissions (Metric Tons),Emissions,194.0,Rest of World
Armenia,1915,CO2 Emissions (Metric Tons),Emissions,178.0,Rest of World
Armenia,1916,CO2 Emissions (Metric Tons),Emissions,189.0,Rest of World
Armenia,1917,CO2 Emissions (Metric Tons),Emissions,174.0,Rest of World
Armenia,1918,CO2 Emissions (Metric Tons),Emissions,69.5,Rest of World
Armenia,1919,CO2 Emissions (Metric Tons),Emissions,59.4,Rest of World
Armenia,1920,CO2 Emissions (Metric Tons),Emissions,54.2,Rest of World
Armenia,1921,CO2 Emissions (Metric Tons),Emissions,58.7,Rest of World
Armenia,1922,CO2 Emissions (Metric Tons),Emissions,71.6,Rest of World
Armenia,1923,CO2 Emissions (Metric Tons),Emissions,79.1,Rest of World
Armenia,1924,CO2 Emissions (Metric Tons),Emissions,94.3,Rest of World
Armenia,1925,CO2 Emissions (Metric Tons),Emissions,93.1,Rest of World
Armenia,1926,CO2 Emissions (Metric Tons),Emissions,135.0,Rest of World
Armenia,1927,CO2 Emissions (Metric Tons),Emissions,168.0,Rest of World
Armenia,1928,CO2 Emissions (Metric Tons),Emissions,186.0,Rest of World
Armenia,1929,CO2 Emissions (Metric Tons),Emissions,201.0,Rest of World
Armenia,1930,CO2 Emissions (Metric Tons),Emissions,273.0,Rest of World
